Unlimited_Data,Streaming_TV,Streaming_Music,Streaming_Movies,Premium_Tech_Support,Number_of_Referrals,Tenure_in_Months,Total_Charges,Monthly_Charge,Total_Long_Distance_Charges,Customer_Status
1,0,0,0,0,0,27,538.2,20.25,965.79,0
1,0,1,1,0,0,1,55.4,55.4,13.01,1
1,0,0,0,0,0,10,818.05,81.0,495.0,1
1,1,1,1,0,0,45,4740.0,100.85,635.4,1
1,1,1,1,0,10,12,617.15,49.85,0.0,0
1,0,0,0,0,0,16,327.45,20.25,336.64,1
1,1,1,1,1,0,72,7624.2,109.9,3017.52,0
1,0,0,0,0,3,2,41.85,20.35,10.84,0
1,1,1,1,0,7,72,8129.3,109.7,1343.52,0
1,1,1,1,1,0,52,4233.95,80.95,2012.92,0
1,1,0,0,1,0,39,1790.6,45.05,0.0,0
1,0,0,0,0,0,13,952.3,81.15,49.92,1
1,1,1,1,0,0,3,291.9,96.6,29.85,1
1,1,0,0,0,1,25,853.0,34.0,0.0,1
1,1,1,1,0,0,24,1240.25,54.15,0.0,1
1,0,0,0,0,0,11,815.5,74.95,277.64,1
1,0,0,0,0,0,1,74.5,74.5,36.44,1
1,1,0,0,0,0,26,1023.75,39.95,0.0,0
1,1,0,0,0,3,64,4392.5,66.15,2397.44,0
1,0,0,0,0,0,9,180.7,19.7,224.01,0
1,0,0,0,0,0,3,61.35,19.6,106.95,0
1,0,0,0,0,0,18,388.6,20.05,472.68,0
1,0,0,0,0,0,18,1406.65,80.55,739.44,0
1,0,0,0,0,0,1,69.85,69.85,12.13,1
0,0,1,0,0,0,4,281.0,70.4,164.48,1
1,0,0,1,0,1,8,371.4,43.35,0.0,0
1,0,0,0,0,0,46,2065.15,45.2,1109.98,0
1,1,1,1,1,0,64,5442.05,86.4,545.28,0
1,1,0,0,0,0,11,990.3,89.2,120.45,0
1,0,0,0,0,5,10,197.54,19.7,462.3,0
1,0,0,0,0,5,18,1305.95,73.15,302.04,0
0,0,1,1,1,2,46,4236.6,90.95,287.96,0
1,0,0,0,0,7,25,1405.3,55.55,290.0,0
1,0,0,0,0,10,10,225.55,26.1,185.7,0
1,0,0,0,0,7,69,5785.65,84.9,1018.44,0
1,0,0,0,0,0,8,572.45,74.85,92.64,0
1,0,1,1,0,6,32,3023.85,-7.0,1172.8,0
1,0,0,0,0,8,12,306.05,21.15,406.8,0
0,1,0,0,0,1,25,1404.65,60.35,646.75,0
1,1,0,1,0,0,16,1529.2,96.15,620.0,1
1,1,1,1,0,0,17,1608.15,-6.0,547.23,0
1,1,0,0,1,1,61,5943.65,99.4,924.15,0
1,1,0,0,0,0,12,966.55,84.05,214.2,0
0,1,1,1,0,0,28,2979.5,105.7,853.44,1
1,0,1,1,0,0,13,446.1,-3.0,0.0,1
0,1,0,0,0,0,7,631.85,89.35,257.88,1
1,0,0,0,0,0,11,791.75,73.5,427.68,1
1,0,0,0,0,0,58,1423.85,24.35,2239.96,0
1,1,1,1,0,5,57,5985.0,100.75,212.04,0
1,0,0,0,0,0,6,112.75,20.7,46.32,0
1,0,0,0,0,0,26,1406.9,54.75,1035.84,0
1,0,0,0,0,0,3,57.4,20.55,33.81,0
0,1,1,1,0,5,3,292.85,95.2,69.78,1
1,0,0,0,0,8,28,487.95,20.3,537.04,0
1,0,0,0,0,0,15,1074.3,74.4,436.65,1
1,0,0,0,0,0,2,46.4,24.5,0.0,0
1,1,0,0,0,0,15,1130.0,83.2,156.45,0
1,1,0,0,1,9,45,3371.0,73.85,1156.05,0
1,0,0,0,1,3,12,866.45,80.85,219.12,1
1,0,0,1,0,1,24,933.3,40.65,0.0,1
1,0,0,0,0,6,24,1559.45,66.3,223.2,0
0,1,1,1,0,1,56,5508.35,98.25,1072.96,1
1,1,0,1,1,0,66,7862.25,116.25,215.82,0
1,1,1,1,0,0,29,2933.2,98.6,804.75,1
1,1,0,0,1,0,18,1299.8,68.35,876.24,0
1,1,1,1,0,1,61,6281.45,105.55,2787.7,1
1,0,0,0,0,0,1,19.5,19.5,8.02,0
1,1,0,0,0,7,22,1961.6,85.35,884.18,0
1,1,1,1,1,1,21,2110.15,102.8,350.07,1
1,1,1,1,1,0,62,6590.5,104.05,1095.54,0
1,0,0,0,0,1,8,633.3,80.65,390.8,1
1,1,1,1,1,1,69,5601.4,81.95,3392.04,0
1,0,0,0,0,0,5,96.1,20.55,122.65,0
1,1,0,0,0,0,20,1761.45,88.7,110.8,1
1,0,0,0,0,0,4,206.6,50.4,121.76,1
1,0,0,0,1,0,54,3283.05,61.0,224.64,0
1,0,0,0,0,0,48,1388.75,29.9,0.0,0
1,0,0,0,0,9,15,239.75,19.5,740.4,0
0,0,1,1,0,0,9,542.4,-4.0,96.21,0
1,0,1,1,0,0,46,4154.8,93.7,725.88,1
1,1,0,1,0,0,59,5574.75,93.85,636.02,1
1,0,0,0,0,0,32,2619.25,81.1,35.84,0
1,0,0,0,0,1,41,772.4,19.3,872.48,0
1,0,0,0,0,7,15,295.95,20.55,519.45,0
0,0,0,0,1,0,8,469.25,58.2,140.16,0
1,1,1,1,1,3,53,5809.75,111.8,2216.46,0
0,1,0,1,0,0,13,1364.3,106.9,424.84,1
1,1,1,1,1,0,29,2807.1,98.8,1397.8,0
1,0,0,0,0,0,41,996.45,25.25,1689.61,0
1,0,1,0,0,0,1,54.9,54.9,44.36,1
1,1,1,1,0,0,50,5341.8,105.95,1044.0,1
1,1,0,0,1,7,21,1818.9,86.05,311.01,0
1,1,1,1,1,8,65,5324.5,84.2,2702.05,0
1,0,0,0,0,1,1,46.0,46.0,7.74,1
0,1,1,1,0,7,20,1588.75,76.0,305.8,0
1,1,1,1,1,0,67,7039.05,104.0,840.18,0
1,0,0,0,0,4,20,417.65,20.0,772.0,0
1,0,0,1,1,3,67,7035.6,105.4,178.89,0
1,0,0,0,0,10,21,350.1,19.8,378.0,0
1,0,0,0,0,5,10,257.5,25.75,228.3,0
1,0,0,0,0,0,30,1530.6,55.3,582.3,0
1,0,0,0,0,0,1,71.55,71.55,17.27,1
1,0,0,0,0,6,29,521.8,19.55,1448.84,0
1,1,1,1,0,2,70,7511.9,105.35,1013.6,0
1,0,0,0,0,0,2,143.35,75.9,53.74,1
1,0,0,0,0,0,34,2275.1,69.15,461.04,0
1,0,0,0,0,10,49,973.35,20.15,138.18,0
1,0,0,0,0,0,7,552.95,75.1,132.93,1
1,1,1,1,0,0,53,5682.25,105.55,684.76,0
0,0,0,0,0,0,15,765.5,51.55,47.25,1
1,0,0,0,1,0,66,4447.55,68.75,1354.32,0
0,0,0,0,0,0,26,1265.65,49.5,424.84,0
1,0,0,0,0,7,36,666.75,20.0,783.72,0
1,0,0,0,0,0,4,101.9,25.25,14.76,0
1,0,0,0,0,0,2,93.7,44.7,82.86,1
1,0,0,0,0,5,69,1396.9,19.7,2648.91,0
1,1,1,1,1,1,67,7156.2,108.75,2154.05,1
1,1,0,0,1,6,43,2908.2,64.85,558.14,0
1,0,0,0,0,0,35,954.9,26.2,1719.55,0
0,0,0,0,1,0,53,4348.1,80.6,2608.13,0
1,0,1,1,1,5,64,3147.5,47.85,0.0,1
1,0,0,0,0,1,67,5918.8,87.4,1902.8,1
1,1,1,1,1,1,23,2331.3,99.85,872.85,1
1,0,0,0,0,7,66,1344.5,19.75,2080.98,0
1,0,0,0,0,0,55,4589.85,84.25,2466.75,0
1,0,0,0,0,0,23,470.2,19.5,321.54,0
1,1,1,1,0,1,15,1390.6,88.15,184.05,1
1,0,0,0,0,0,41,810.45,19.85,95.12,0
0,0,0,0,1,6,46,1842.7,40.4,0.0,0
1,0,0,0,0,0,40,830.25,19.65,1041.2,0
1,0,0,0,1,0,1,35.9,35.9,0.0,0
1,0,0,0,0,0,5,416.3,81.3,125.55,1
1,0,0,0,1,3,46,3047.15,65.65,2148.66,0
1,0,0,0,1,0,15,757.1,55.0,257.85,1
1,1,1,1,0,2,41,3848.0,94.9,1770.79,0
1,1,0,0,0,10,70,6944.5,99.35,3360.0,0
1,0,1,1,1,1,26,2196.45,85.9,1098.76,0
1,0,0,0,1,1,64,3756.45,58.35,2577.92,0
1,1,1,1,1,1,54,5437.1,99.1,1190.7,0
1,0,0,0,0,0,3,63.6,20.0,120.6,0
1,0,0,0,0,8,57,1123.15,20.75,1689.48,0
1,0,0,0,1,0,2,87.3,54.45,39.74,0
1,0,0,0,0,0,4,193.6,46.0,60.28,1
1,0,0,0,0,0,5,104.3,20.5,123.05,0
1,0,0,0,0,1,66,4859.25,74.25,2497.44,0
1,0,0,0,0,1,50,3444.85,71.05,230.0,1
1,0,0,0,0,0,1,20.7,20.7,45.86,0
1,1,1,1,0,0,3,155.35,50.6,0.0,1
1,0,1,1,1,0,68,3085.35,44.95,0.0,0
1,0,0,0,0,0,32,601.55,19.9,496.96,0
1,1,0,0,0,8,52,4976.15,95.7,424.32,0
1,0,0,0,0,0,9,190.25,24.95,0.0,0
1,0,0,1,0,4,23,2130.55,88.45,46.69,0
0,1,0,0,0,0,1,80.55,80.55,5.93,0
1,1,0,1,0,0,4,207.35,50.95,0.0,0
1,0,1,1,0,0,18,1166.7,64.8,764.1,0
1,0,0,0,0,0,27,561.15,19.6,416.07,0
1,0,0,0,0,0,8,606.55,74.5,14.24,1
1,1,0,0,0,0,1,35.75,35.75,0.0,1
1,1,0,0,1,0,64,4481.0,70.2,1863.68,1
1,1,0,0,0,0,40,3756.4,93.4,113.2,0
1,1,0,0,1,0,13,597.0,45.55,0.0,1
1,0,1,0,0,7,63,5224.5,81.15,2174.13,0
1,0,0,0,0,4,60,1205.05,20.55,939.0,0
1,0,1,1,0,1,6,477.55,83.55,161.46,1
1,0,1,1,0,0,12,1043.4,79.95,480.72,0
1,0,0,0,0,4,72,1709.1,24.45,1480.32,0
0,1,1,1,1,0,68,4539.6,-8.0,0.0,0
1,0,0,0,0,0,26,2018.1,75.5,1030.38,0
1,1,1,1,0,0,65,6631.85,-3.0,1803.75,0
1,0,0,0,0,0,48,3035.35,64.4,1259.52,0
1,0,0,0,1,0,26,1237.3,49.15,1146.86,0
1,0,0,0,0,6,8,159.35,19.5,137.6,0
1,0,0,0,0,5,71,1710.15,24.65,3079.27,0
0,1,1,1,0,0,3,329.95,100.95,35.82,1
1,0,0,0,0,1,1,80.3,80.3,17.51,1
0,1,1,1,1,1,27,1957.1,71.6,365.85,0
1,0,0,0,0,0,17,369.05,19.45,668.78,0
1,0,0,0,0,0,50,4113.7,83.4,2399.5,0
1,1,1,1,1,0,70,7795.95,111.95,3119.9,0
1,0,0,0,0,0,33,826.1,25.7,1204.5,0
1,1,0,1,0,0,71,6951.15,99.65,2439.56,0
1,1,1,1,0,0,7,660.9,95.35,338.52,1
0,1,1,1,0,0,38,3342.0,89.1,1143.42,0
1,0,1,0,0,0,1,45.15,45.15,30.92,1
1,1,1,0,1,0,27,1927.3,69.35,982.53,0
1,1,1,1,1,0,1,74.1,74.1,36.05,0
1,1,1,1,1,4,68,4953.25,72.95,2320.84,0
1,0,1,0,0,0,19,566.1,25.35,0.0,0
1,0,1,1,0,3,50,3822.45,75.15,1645.0,0
1,1,1,1,1,6,69,6671.7,95.2,829.38,0
1,1,1,1,1,10,63,6871.7,108.75,1283.31,0
1,0,0,0,0,9,9,422.3,48.6,270.63,0
1,1,0,0,1,3,54,3770.0,70.7,2616.3,0
1,0,0,0,1,0,5,291.45,56.15,134.3,0
1,0,1,1,0,9,29,1834.15,60.2,40.89,0
1,0,0,0,0,1,16,1189.4,75.4,413.28,0
1,0,0,0,0,0,3,58.3,19.95,15.45,0
1,0,0,0,0,0,4,84.5,20.15,130.16,0
1,1,0,1,1,3,72,8317.95,114.85,2067.84,0
1,0,0,0,0,0,1,19.6,19.6,14.17,1
1,0,0,0,0,0,39,826.0,20.15,61.23,0
1,0,0,0,0,2,11,225.75,19.65,448.36,0
1,0,0,0,0,0,3,79.45,29.6,0.0,1
1,1,1,1,0,4,63,6597.25,104.8,2565.99,0
0,0,0,0,0,0,1,71.35,71.35,40.4,1
1,1,1,1,1,0,72,7774.05,108.1,1934.64,0
1,1,0,0,1,8,37,3371.75,90.0,577.2,0
0,0,1,1,0,0,47,4042.3,85.5,1719.26,1
1,0,1,0,0,0,10,811.8,74.15,292.4,1
1,1,0,1,0,1,47,4871.05,100.05,421.59,1
1,1,1,1,1,10,51,4421.95,85.5,1730.43,0
1,0,0,0,0,0,21,467.15,24.7,656.46,0
1,1,1,1,1,4,59,4542.35,75.95,488.52,0
1,0,0,0,0,0,1,70.15,70.15,42.09,1
1,1,1,1,1,0,61,5308.7,89.65,1430.45,0
0,0,0,0,1,0,59,5483.9,94.05,1129.26,0
0,0,0,0,1,0,65,3739.8,59.6,2813.85,0
1,1,1,1,1,1,64,6741.15,109.2,878.72,0
1,0,0,0,0,8,11,864.85,78.1,194.26,0
1,0,1,1,1,2,71,5727.15,80.4,1280.84,0
1,0,0,0,0,0,25,461.3,19.05,757.0,0
1,1,0,0,1,0,35,3418.2,95.5,1596.7,0
1,1,1,1,0,4,44,4364.1,96.1,494.56,1
0,1,1,1,1,2,70,7475.85,107.9,658.0,0
0,0,0,0,1,1,22,1206.05,55.15,115.72,1
1,1,0,0,0,8,16,1442.2,90.8,779.36,0
1,0,1,1,0,1,13,902.25,65.85,186.16,0
0,0,0,0,1,0,16,834.15,53.9,109.76,1
1,0,0,0,0,0,2,103.7,49.2,58.56,0
1,1,1,1,1,0,34,3899.05,116.25,761.94,0
0,0,0,0,0,0,27,805.1,30.75,0.0,1
1,1,1,1,0,6,61,6375.2,106.2,1687.26,0
1,0,0,0,1,10,72,6827.5,96.6,2022.48,0
1,1,1,1,0,3,39,2184.35,55.9,0.0,1
1,0,0,0,0,7,60,1258.15,19.95,1808.4,0
1,1,1,1,1,9,69,6194.1,86.9,1818.15,0
0,1,0,1,0,0,56,5594.0,101.05,290.64,0
1,0,0,0,0,0,1,19.55,19.55,5.1,0
1,0,1,0,0,0,4,305.55,72.2,119.92,1
1,0,0,0,1,0,61,2696.55,43.7,0.0,0
0,0,0,0,0,0,11,492.0,45.2,446.49,0
1,0,0,0,0,0,12,198.1,19.4,99.0,0
1,0,0,0,1,0,18,1373.05,-1.0,483.12,0
1,0,0,0,0,0,69,1678.05,24.6,2518.5,0
1,1,0,0,0,8,1,55.3,55.3,36.69,0
1,0,1,1,0,1,67,6056.15,90.6,2060.25,1
1,0,0,0,0,0,1,20.1,20.1,4.11,1
1,1,1,1,0,0,1,95.45,95.45,5.59,1
1,0,0,0,0,4,10,253.9,24.4,41.6,0
1,1,1,1,0,0,10,973.25,98.7,373.6,1
1,0,0,0,0,0,13,1111.65,79.25,436.02,1
1,0,0,0,1,1,56,4014.0,68.45,1501.92,0
1,0,0,0,0,0,20,406.95,19.7,317.4,0
1,0,0,0,0,3,2,80.55,44.6,60.38,1
1,0,0,0,0,6,8,169.75,19.65,209.36,0
1,0,0,0,1,0,11,617.85,54.6,12.76,0
1,0,0,0,1,0,28,810.85,30.1,0.0,0
1,0,0,0,0,6,20,507.4,25.55,737.0,0
1,0,0,0,0,0,5,324.6,69.75,155.7,1
1,0,0,0,0,1,67,1784.9,25.6,786.58,0
1,0,0,0,0,5,69,1673.4,25.6,1447.62,0
1,0,0,0,0,8,14,263.65,19.7,214.62,0
1,1,1,1,1,5,51,4307.1,83.85,351.39,0
1,0,0,0,0,5,24,439.75,20.25,979.44,0
1,0,0,0,0,0,28,790.7,29.75,0.0,0
1,0,0,0,0,7,35,655.3,20.1,411.25,0
1,1,0,0,0,0,28,1646.45,59.55,1091.16,0
1,0,0,0,0,1,16,857.8,55.85,336.64,0
1,1,1,1,1,0,65,6937.95,108.65,2722.2,1
1,0,0,0,0,0,4,235.65,50.55,88.28,0
1,0,0,0,0,0,6,401.3,73.85,166.14,0
0,0,0,1,0,1,62,6019.35,96.1,2837.12,0
1,0,0,0,0,0,44,2139.1,50.15,810.48,0
1,0,1,1,0,0,24,2001.0,79.85,847.2,0
1,1,1,1,1,0,52,5916.45,111.25,1751.88,1
1,1,0,0,1,6,70,5617.95,80.7,287.7,0
1,0,0,0,0,0,53,1049.6,19.85,996.93,0
1,0,1,1,1,0,67,4671.65,69.2,3179.82,0
1,0,0,0,0,1,5,85.1,20.1,26.0,0
1,0,0,0,0,0,6,433.95,70.55,183.24,0
1,0,0,0,0,0,1,19.75,19.75,5.32,0
1,1,1,1,1,0,65,6700.05,104.1,2568.8,0
0,0,0,0,0,0,18,1451.9,80.65,699.66,1
1,0,0,0,0,6,2,34.75,20.2,76.82,0
1,1,0,1,0,0,1,93.55,93.55,30.17,1
1,0,0,0,0,1,1,68.5,68.5,30.62,1
1,0,0,0,0,3,28,563.05,20.5,1185.24,0
1,0,0,0,0,0,3,65.95,20.2,95.43,0
1,0,0,0,0,0,4,85.5,20.05,109.48,0
1,1,0,0,0,0,11,470.6,41.6,0.0,1
1,0,0,0,0,0,16,1205.5,69.95,438.88,0
0,1,1,1,1,0,50,5791.1,114.35,990.0,0
1,1,1,1,1,0,20,2203.7,108.2,321.0,0
1,1,1,1,0,0,12,827.05,74.75,222.24,0
0,0,1,1,0,0,1,55.45,55.45,6.43,0
0,1,0,0,0,1,9,754.65,85.35,127.89,1
1,1,1,1,0,7,22,1914.9,94.7,831.6,1
1,0,0,0,0,0,53,1279.0,24.6,1810.48,0
1,0,0,0,0,3,25,383.65,18.7,70.5,0
1,1,0,0,1,3,50,2188.45,44.45,0.0,0
1,0,1,1,1,6,29,1636.95,55.35,0.0,0
1,0,1,1,1,0,3,272.2,85.8,31.8,1
1,1,1,1,1,0,4,396.3,98.1,22.52,1
1,1,1,1,0,0,24,1288.75,50.6,0.0,0
1,1,0,0,0,1,7,576.65,81.1,81.06,1
1,0,1,1,0,0,20,1398.6,64.4,252.0,0
1,0,0,0,0,0,15,324.15,24.8,488.1,0
1,1,0,1,1,7,70,7714.65,113.65,2477.3,0
1,0,1,1,0,1,23,1975.85,86.8,979.57,0
1,0,1,0,0,9,32,2045.55,62.45,1064.96,0
1,1,0,1,0,5,72,8046.85,112.4,1096.56,0
0,1,1,1,0,8,41,3851.45,94.55,1904.86,0
1,0,0,0,0,0,68,3687.75,54.45,360.4,0
1,0,0,0,0,0,67,3725.5,54.9,3244.81,0
1,1,1,1,0,7,46,3168.0,69.1,1466.48,0
1,1,0,0,1,0,12,727.8,59.8,115.2,1
1,1,1,1,1,0,27,2212.55,81.7,1329.75,0
1,1,1,1,1,0,69,7386.05,105.2,3075.33,0
0,0,0,0,0,0,1,71.15,71.15,24.75,1
1,0,1,1,0,0,52,4577.75,89.45,785.2,0
1,0,0,0,0,1,9,501.2,55.3,210.24,0
0,1,0,1,1,0,67,7839.85,116.1,2985.52,0
1,0,0,0,0,8,68,5375.15,80.35,1637.44,0
1,1,1,1,1,1,42,4303.65,100.4,529.2,0
1,1,0,0,1,0,21,1183.2,53.15,0.0,0
1,0,0,0,0,0,1,25.1,25.1,0.0,1
1,1,1,1,1,0,7,521.1,74.65,341.74,1
1,0,1,1,1,0,6,307.6,50.95,0.0,0
1,0,0,0,0,0,8,215.2,25.5,0.0,1
1,0,0,0,0,1,1,20.85,20.85,22.86,1
1,1,1,1,1,0,6,547.65,99.95,30.96,1
0,1,1,1,0,0,54,5060.9,94.1,2644.38,0
1,0,0,0,1,4,68,4375.8,62.65,2482.68,0
0,0,1,1,1,0,4,202.25,48.25,0.0,0
1,0,0,0,0,0,1,69.75,69.75,33.84,1
1,1,1,1,0,0,67,7482.1,111.3,1959.08,1
1,0,0,0,0,7,7,333.65,44.75,200.9,0
1,1,1,1,1,7,72,6254.45,89.05,435.6,0
0,0,0,0,1,0,35,1175.85,33.45,0.0,0
1,0,0,0,0,0,6,123.65,20.2,259.08,0
1,0,0,0,0,8,50,3557.7,69.75,510.5,0
0,0,0,0,1,0,70,4891.5,66.0,1172.5,0
1,1,1,1,1,0,34,3634.8,105.1,95.88,0
1,1,0,0,1,8,57,5567.45,95.3,1610.25,0
1,1,1,1,1,1,70,7534.65,109.5,2774.1,1
1,0,0,0,0,0,17,353.65,20.15,74.46,0
0,0,0,0,0,0,34,1734.2,49.8,166.26,0
1,0,1,1,1,1,44,2375.2,54.05,0.0,0
1,1,0,0,0,0,72,7261.25,101.3,162.0,0
1,0,0,0,0,5,40,1077.5,26.2,1968.8,0
1,0,0,0,0,1,5,385.0,80.15,57.7,1
0,0,0,0,0,0,1,25.25,25.25,0.0,0
1,0,0,0,0,6,67,1411.9,20.8,590.94,0
1,0,0,0,0,0,42,949.85,25.05,1160.88,0
1,1,0,0,1,0,51,4126.2,81.15,1772.25,0
0,0,0,1,0,0,45,1596.6,34.2,0.0,0
1,0,0,0,1,0,28,1505.15,54.9,91.0,0
1,0,0,0,0,1,15,394.85,25.25,443.25,0
1,1,1,1,1,1,72,8093.15,114.0,2337.84,0
1,1,1,1,0,5,72,7609.75,105.25,2595.6,0
1,1,0,0,0,0,5,384.25,80.2,244.3,0
1,1,1,1,1,0,48,4946.05,-4.0,504.0,0
1,0,0,0,1,6,49,3024.15,61.75,1729.21,0
1,1,1,1,0,1,37,3762.0,99.5,1342.73,1
1,0,1,1,1,0,12,552.1,49.85,0.0,0
1,0,0,0,0,0,72,1866.45,25.45,486.0,0
1,0,0,0,0,0,3,58.15,19.8,45.36,1
1,1,0,0,0,0,31,1882.8,59.05,890.32,0
1,0,0,0,0,0,18,1358.6,77.8,358.74,0
1,0,0,0,0,0,4,63.0,19.85,27.52,0
1,0,1,1,0,10,67,5064.45,75.1,315.57,0
1,0,0,0,0,0,1,25.7,25.7,0.0,1
1,0,0,0,0,0,2,162.45,76.5,34.44,1
1,1,1,1,0,0,13,1290.0,95.05,247.39,1
1,0,1,1,1,3,72,5810.9,79.55,3243.6,0
1,1,0,0,1,10,71,5012.1,71.0,805.85,0
1,0,0,0,0,8,68,1193.55,19.5,2389.52,0
1,0,0,0,0,1,15,332.65,19.65,259.2,0
1,1,1,1,1,0,72,6350.5,86.6,596.88,0
1,0,0,0,0,1,24,456.85,20.15,788.64,0
1,0,0,0,0,0,14,1096.25,74.3,490.98,1
1,1,1,1,1,4,70,5717.85,-4.0,2784.6,0
1,0,0,0,1,0,65,5844.65,89.85,2491.45,0
0,0,0,0,1,0,1,33.6,33.6,0.0,0
1,1,0,0,0,9,31,2683.2,88.65,922.87,0
1,1,1,1,1,7,70,7475.1,106.15,256.9,0
1,0,0,0,0,0,5,99.6,19.55,189.85,0
1,0,0,0,0,0,2,166.3,75.55,82.74,1
1,1,1,1,0,0,39,3801.7,100.45,1479.66,0
1,1,1,1,1,1,38,3084.9,81.0,837.9,0
1,1,1,1,0,0,51,4475.9,87.55,732.87,0
0,1,0,0,0,0,1,88.8,88.8,49.6,1
1,0,0,0,0,0,13,731.3,54.8,136.63,0
1,1,1,1,0,0,63,6253.0,97.45,2378.88,0
1,1,0,0,0,0,16,1350.15,84.75,280.16,1
1,1,0,0,1,2,10,560.5,56.05,0.0,0
1,1,1,1,1,5,61,6383.9,101.15,2203.93,0
1,0,0,0,0,0,36,689.0,18.55,306.0,0
1,0,0,0,0,0,8,174.65,20.25,126.88,0
1,0,0,0,0,0,33,847.8,24.9,103.95,0
1,1,1,1,0,3,47,4707.1,100.5,1793.05,0
1,1,1,1,0,2,31,2939.8,93.8,1137.39,0
1,0,0,0,0,1,53,1021.8,20.8,2006.05,1
0,0,0,0,0,0,10,788.8,80.7,170.7,1
1,0,0,0,1,0,7,249.55,35.5,0.0,0
0,1,0,0,0,3,63,6215.35,100.55,565.74,1
1,0,0,0,0,0,31,2227.8,76.05,1202.18,0
1,0,0,0,1,0,1,49.9,49.9,39.6,1
1,0,0,0,1,1,54,3566.7,65.65,1327.86,0
1,0,0,0,0,0,1,71.1,71.1,10.19,1
1,0,1,1,0,1,70,4543.15,65.2,2080.4,0
1,0,0,0,0,0,1,19.75,19.75,15.77,0
1,0,0,0,0,0,19,367.55,19.9,608.57,0
1,1,0,1,0,1,68,7299.65,105.3,3207.56,1
1,0,0,0,0,0,4,265.35,74.35,191.28,1
1,0,1,1,0,7,29,2357.75,84.3,1065.75,0
1,0,1,0,1,2,71,4681.75,65.15,2884.73,0
1,0,0,0,0,0,20,374.5,19.4,455.6,1
1,0,0,0,0,6,57,1115.6,19.9,2557.02,0
1,0,0,0,0,0,3,220.6,75.5,142.53,1
1,0,0,0,0,9,10,187.75,19.95,496.0,0
1,1,1,1,1,0,49,3721.9,74.45,367.99,0
1,1,0,0,0,6,16,1391.15,85.05,774.56,0
0,0,1,0,0,0,2,80.35,46.05,59.38,1
1,0,1,1,0,1,4,381.3,85.95,16.56,1
1,1,1,1,0,7,65,7047.5,107.45,1272.7,0
1,1,0,1,1,0,66,7432.05,110.9,653.4,1
1,0,0,0,0,0,1,24.2,24.2,0.0,0
0,0,0,0,0,0,22,1692.6,74.4,111.98,1
1,1,1,1,0,1,22,1498.2,69.5,770.88,1
1,0,0,0,0,0,2,131.65,69.6,30.64,1
1,0,0,0,0,6,66,4508.65,67.45,1531.2,0
1,0,1,0,1,6,33,2888.7,88.6,363.33,0
1,1,0,0,0,0,2,94.55,66.4,11.14,1
1,0,0,0,0,0,1,69.6,69.6,34.51,1
1,1,1,1,0,0,36,3512.5,94.7,766.8,0
1,0,0,0,1,3,52,4433.3,85.8,877.24,0
1,0,0,0,0,0,8,140.95,20.2,42.16,0
1,0,0,0,0,1,11,483.7,44.05,273.13,1
1,1,0,0,0,0,4,365.65,89.6,147.04,1
1,0,0,0,0,0,29,2467.1,84.45,822.73,1
1,0,0,0,0,0,1,44.15,44.15,9.82,0
1,1,0,0,0,0,60,5450.7,89.9,2572.8,0
1,0,0,0,0,0,66,1697.7,25.1,3242.58,0
0,0,0,0,1,0,31,2435.15,78.45,1065.78,1
1,0,0,0,0,0,30,578.5,19.4,278.1,0
1,0,0,0,0,0,1,45.75,45.75,24.24,1
1,1,0,0,0,1,3,93.7,36.45,0.0,1
1,1,0,0,0,4,41,2839.95,68.5,556.78,0
1,0,0,0,0,5,55,4458.15,77.75,1067.55,1
1,0,0,0,0,3,25,495.15,20.95,627.0,0
1,1,1,1,1,8,72,4549.05,60.95,0.0,0
1,1,0,1,0,0,37,3744.05,101.1,1408.22,1
1,1,0,0,0,0,62,4959.15,84.45,1210.24,0
1,1,0,0,0,3,4,156.1,38.55,0.0,0
1,1,0,0,0,7,4,250.1,65.6,40.52,0
1,0,0,0,0,0,22,467.15,20.3,506.66,0
1,1,1,1,0,0,29,2878.75,100.55,309.43,0
1,1,0,0,1,1,28,2768.35,92.9,765.52,0
1,1,1,1,1,10,72,6339.3,89.7,2430.0,0
1,0,0,0,0,1,67,1733.15,25.25,2367.78,0
1,1,0,0,0,1,42,3384.0,77.95,1428.84,1
1,0,0,0,1,9,51,4116.9,80.75,1507.56,0
1,0,0,0,0,2,71,1730.65,24.45,2386.31,0
1,0,0,0,0,10,44,1110.5,25.7,674.52,0
1,1,1,1,1,9,66,7942.15,-2.0,2888.82,0
1,1,1,1,1,6,67,7530.8,111.2,2744.32,0
1,1,1,1,1,0,43,4895.1,115.05,1068.55,0
1,0,0,0,0,3,19,610.2,34.95,0.0,0
1,1,1,0,0,0,51,4837.6,94.8,2283.27,1
1,0,1,1,1,0,8,563.65,71.15,385.12,1
0,0,0,0,0,1,56,1971.5,36.1,0.0,0
1,0,1,1,0,0,1,78.65,78.65,46.09,1
1,0,0,0,0,4,5,334.8,74.35,228.8,1
1,0,0,0,0,0,1,51.2,51.2,2.98,0
1,0,0,0,0,8,4,79.05,20.5,178.92,0
1,0,1,1,0,0,62,2748.7,43.6,0.0,0
1,0,0,0,0,10,60,4859.1,80.95,1093.8,0
0,1,0,0,0,1,49,4733.1,93.85,2311.33,0
1,1,1,1,1,0,40,4335.2,105.95,669.2,0
